conf,matched_queries,title,citation_count,categories,concepts,code_url,pdf_url,authors,abstract
TAFFC2022,emotion,Emotion Recognition and EEG Analysis Using ADMM-Based Sparse Group Lasso.,10,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Blind Source Separation Techniques","Interpretability,Pattern recognition (psychology),Artificial intelligence,Computer science,Feature (linguistics),Electroencephalography,Feature selection,Feature extraction,Lasso (programming language),Sparse approximation,Machine learning,Psychology,Philosophy,Linguistics,Psychiatry,World Wide Web",,,"Kin Ming Puk,Shouyi Wang,Jay M. Rosenberger,Kellen C. Gandy,Haley Nicole Harris,Yuan Bo Peng,Anne Nordberg,Peter Lehmann,Jodi Tommerdahl,Jung-Chih Chiao",
INTERSPEECH2023,emotion,Leveraging Label Information for Multimodal Emotion Recognition,2,Emotion and Mood Recognition,"Computer science,Emotion recognition,Artificial intelligence,Human–computer interaction,Pattern recognition (psychology),Speech recognition",,https://www.isca-archive.org//interspeech_2023/wang23ma_interspeech.pdf,"Peiying Wang, Sunlu Zeng, Junqing Chen, Lu Fan, Meng Chen, Youzheng Wu, Xiaodong He","Multimodal emotion recognition (MER) aims to detect the emotional status of a given expression by combining the speech and text information. Intuitively, label information should be capable of helping the model locate the salient tokens/frames relevant to the specific emotion, which finally facilitates the MER task. Inspired by this, we propose a novel approach for MER by leveraging label information. Specifically, we first obtain the representative label embeddings for both text and speech modalities, then learn the label-enhanced text/speech representations for each utterance via label-token and label-frame interactions. Finally, we devise a novel label-guided attentive fusion module to fuse the label-aware text and speech representations for emotion classification. Extensive experiments were conducted on the public IEMOCAP dataset, and experimental results demonstrate that our proposed approach outperforms existing baselines and achieves new state-of-the-art performance."
INTERSPEECH2022,emotional,Improve emotional speech synthesis quality by learning explicit and implicit representations with semi-supervised training,1,Speech Recognition and Synthesis,"Computer science,Training (meteorology),Quality (philosophy),Speech recognition,Natural language processing,Artificial intelligence,Philosophy,Physics,Epistemology,Meteorology",,https://www.isca-archive.org//interspeech_2022/he22d_interspeech.pdf,"Jiaxu He, Cheng Gong, Longbiao Wang, Di Jin, Xiaobao Wang, Junhai Xu, Jianwu Dang","Due to the lack of high-quality emotional speech synthesis datasets, the naturalness and expressiveness of synthesized speech are still lacking in order to achieve human-like communication. And existing emotional speech synthesis system usually extracts emotional information only from reference audio and ignores sentiment information implicit in the text. Therefore, we propose a novel model to improve emotional speech synthesis quality by learning explicit and implicit representations with semi-supervised learning. In addition to explicit emotional representations from reference audio, we propose an implicit emotion representations learning method based on graph neural network, considering dependency relations of a sentence and text sentiment classification (TSC) task. For the lack of emotion-annotated datasets, we leverage large amounts of expressive datasets to reinforce training the proposed model with semi-supervised learning. Experiments show that the proposed method can improve the naturalness and expressiveness of synthetic speech and is better than the baseline model."
TAFFC2024,emotion,Cross-Day Data Diversity Improves Inter-Individual Emotion Commonality of Spatio-Spectral EEG Signatures Using Independent Component Analysis.,5,"EEG and Brain-Computer Interfaces,Functional Brain Connectivity Studies,Emotion and Mood Recognition","Generalizability theory,Electroencephalography,Psychology,Arousal,Representation (politics),Computer science,Cognitive psychology,Artificial intelligence,Pattern recognition (psychology),Developmental psychology,Social psychology,Neuroscience,Politics,Political science,Law",,,"Yi-Wei Shen,Yuan-Pin Lin",
TAFFC2023,affective,Silicon Coppélia and the Formalization of the Affective Process.,6,"Social Robot Interaction and HRI,Reinforcement Learning in Robotics,Emotion and Mood Recognition","COPP,Computer science,Action (physics),Process (computing),Feeling,Human–computer interaction,Scrutiny,Artificial intelligence,Psychology,Social psychology,Political science,Heme,Biochemistry,Chemistry,Physics,Heme oxygenase,Quantum mechanics,Enzyme,Operating system,Law",,,"Johan F. Hoorn,Thomas Baier,Jeroen van Maanen,Jeroen Wester",
TAFFC2022,affective,Affective Audio Annotation of Public Speeches with Convolutional Clustering Neural Network.,3,"Music and Audio Processing,Speech and Audio Processing,Video Analysis and Summarization","Computer science,Annotation,Convolutional neural network,Pooling,Artificial intelligence,Cluster analysis,Speech recognition,Machine learning,Deep learning",,,"Jiahao Xu,Boyan Zhang,Zhiyong Wang,Yang Wang,Fang Chen,Junbin Gao,David Dagan Feng",
TAFFC2022,affective,Participatory Design of Affective Technology: Interfacing Biomusic and Autism.,25,"Innovative Human-Technology Interaction,Assistive Technology in Communication and Mobility,Tactile and Sensory Interactions","Participatory design,Stakeholder,Knowledge management,Product design,Product (mathematics),Design technology,Computer science,Human–computer interaction,Psychology,Engineering ethics,Engineering,Systems engineering,Public relations,Political science,Mechanical engineering,Parallels,Geometry,Mathematics",,,"Florian Grond,Rossio Motta-Ochoa,Natalie Miyake,Tamar Tembeck,Melissa Park,Stefanie Blain-Moraes",
TAFFC2024,affective,The Role of Preprocessing for Word Representation Learning in Affective Tasks.,7,"Sentiment Analysis and Opinion Mining,Topic Modeling,Advanced Text Analysis Techniques","Preprocessor,Computer science,Sentiment analysis,Pipeline (software),Artificial intelligence,Lemmatisation,Natural language processing,Affect (linguistics),Representation (politics),Punctuation,Sarcasm,Data pre-processing,Emotion detection,Mood,Machine learning,Psychology,Emotion recognition,Linguistics,Communication,Irony,Psychiatry,Programming language,Philosophy,Politics,Political science,Law",,,"Nastaran Babanejad,Heidar Davoudi,Ameeta Agrawal,Aijun An,Manos Papagelis",
TAFFC2022,affective,Affective Impression: Sentiment-Awareness POI Suggestion via Embedding in Heterogeneous LBSNs.,20,"Recommender Systems and Techniques,Complex Network Analysis Techniques,Human Mobility and Location-Based Analysis","Computer science,Similarity (geometry),Sentiment analysis,Information retrieval,Artificial intelligence,Image (mathematics)",,,"Xi Xiong,Shaojie Qiao,Nan Han,Yuanyuan Li,Fei Xiong,Ling He",
TAFFC2024,emotion,Empirical Validation of an Agent-Based Model of Emotion Contagion.,3,"Opinion Dynamics and Social Influence,Psychology of Social Influence,Emotions and Moral Behavior","Emotional contagion,Psychology,Lagging,Empirical research,Contagion effect,Mechanism (biology),Cognitive psychology,Empirical evidence,Emotion classification,Social psychology,Economics,Medicine,Philosophy,Financial crisis,Epistemology,Pathology,Macroeconomics",,,"Erik van Haeringen,Emmeke Veltmeijer,Charlotte Gerritsen",
TAFFC2021,emotion,Introduction to the Special Issue On Computational Modelling of Emotion.,3,"Sentiment Analysis and Opinion Mining,Cognitive Science and Education Research","Affective computing,Field (mathematics),Function (biology),Focus (optics),Affective science,Computational model,Computer science,Cognitive science,Cognition,Discipline,Emotion recognition,Cognitive psychology,Psychology,Emotion classification,Human–computer interaction,Artificial intelligence,Sociology,Social science,Physics,Mathematics,Evolutionary biology,Neuroscience,Pure mathematics,Optics,Biology",,,"Celso de Melo,Dean Petters,Joel Parthemore,David C. Moffatt,Christian Becker-Asano",
TAFFC2022,emotion,"All-in-One: Emotion, Sentiment and Intensity Prediction Using a Multi-Task Ensemble Framework.",99,"Sentiment Analysis and Opinion Mining,Topic Modeling,Emotion and Mood Recognition","Artificial intelligence,Computer science,Leverage (statistics),Sentiment analysis,Natural language processing",,,"Md. Shad Akhtar,Deepanway Ghosal,Asif Ekbal,Pushpak Bhattacharyya,Sadao Kurohashi",
TAFFC2021,emotion,Towards a Prediction and Data Driven Computational Process Model of Emotion.,31,"Mental Health Research Topics,Emotion and Mood Recognition,Emotions and Moral Behavior","Process (computing),Computer science,Computational model,Variety (cybernetics),Component (thermodynamics),Focus (optics),Basis (linear algebra),Artificial intelligence,Machine learning,Physics,Geometry,Mathematics,Optics,Thermodynamics,Operating system",,,Klaus R. Scherer,
TAFFC2023,"affective,emotional",Touching Virtual Humans: Haptic Responses Reveal the Emotional Impact of Affective Agents.,19,"Action Observation and Synchronization,Virtual Reality Applications and Impacts,Face Recognition and Perception","Haptic technology,Virtual reality,Psychology,Emotional expression,Perception,Immersion (mathematics),Arousal,Affect (linguistics),Valence (chemistry),Interpersonal communication,Virtual agent,Cognitive psychology,Social psychology,Human–computer interaction,Computer science,Communication,Simulation,Neuroscience,Physics,Mathematics,Quantum mechanics,Pure mathematics",,,"Imtiaj Ahmed,Ville J. Harjunen,Giulio Jacucci,Niklas Ravaja,Tuukka Ruotsalo,Michiel M. A. Spapé",
TAFFC2022,emotion,"PersEmoN: A Deep Network for Joint Analysis of Apparent Personality, Emotion and Their Relationship.",27,"Emotion and Mood Recognition,Personality Traits and Psychology,Mental Health Research Topics","Joint (building),Personality,Psychology,Cognitive psychology,Artificial intelligence,Computer science,Social psychology,Engineering,Architectural engineering",,,"Le Zhang,Songyou Peng,Stefan Winkler",
TAFFC2024,affective,Crowdsourcing Affective Annotations Via fNIRS-BCI.,5,"EEG and Brain-Computer Interfaces,Neural dynamics and brain function,Neural and Behavioral Psychology Studies","Brain–computer interface,Crowdsourcing,Annotation,Affective computing,Computer science,Interface (matter),Process (computing),Affect (linguistics),Psychology,Human–computer interaction,Cognitive psychology,Electroencephalography,Artificial intelligence,Communication,World Wide Web,Neuroscience,Bubble,Maximum bubble pressure method,Parallel computing,Operating system",,,"Tuukka Ruotsalo,Kalle Mäkelä,Michiel M. A. Spapé",
TAFFC2021,emotional,An Architecture for Emotional Facial Expressions as Social Signals.,4,"Emotion and Mood Recognition,Social Robot Interaction and HRI,Emotions and Moral Behavior","Architecture,Facial expression,Cognitive architecture,Focus (optics),Computer science,Cognitive science,Cognition,State (computer science),Human–computer interaction,Artificial intelligence,Psychology,Cognitive psychology,Programming language,Art,Physics,Neuroscience,Optics,Visual arts",,,"Ruth Aylett,Christopher Ritter,Mei Yii Lim,Frank Broz,Peter E. McKenna,Ingo Keller,Gnanathusharan Rajendran",
TAFFC2023,emotion,Variational Instance-Adaptive Graph for EEG Emotion Recognition.,63,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Gaze Tracking and Assistive Technology","Electroencephalography,Computer science,Discriminative model,Pattern recognition (psychology),Artificial intelligence,Graph,Probabilistic logic,Constraint (computer-aided design),Inference,Theoretical computer science,Mathematics,Psychology,Geometry,Psychiatry",,,"Tengfei Song,Suyuan Liu,Wenming Zheng,Yuan Zong,Zhen Cui,Yang Li,Xiaoyan Zhou",
TAFFC2021,affective,Applying Probabilistic Programming to Affective Computing.,19,"Emotions and Moral Behavior,Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining","Computer science,Probabilistic logic,Artificial intelligence,Executable,Inductive programming,Programming paradigm,Context (archaeology),Field (mathematics),Inference,Machine learning,Theoretical computer science,Programming language,Paleontology,Mathematics,Pure mathematics,Biology",,,"Desmond C. Ong,Harold Soh,Jamil Zaki,Noah D. Goodman",
